loss,mape,val_loss,val_mape
0.02396741881966591,202606.15625,0.009028306230902672,42.624908447265625
0.009646626189351082,53820.76171875,0.007951213978230953,26.988040924072266
0.008800831623375416,43335.84375,0.008633186109364033,83.5875473022461
0.008073090575635433,36720.53515625,0.006639937870204449,68.62731170654297
0.00699575524777174,32175.005859375,0.00491973664611578,39.72859191894531
0.006052300799638033,36774.8515625,0.004351939540356398,23.874635696411133
